timestamp,longitude,latitude,sensor_position,bristlemouth_node_id,data_type_name,unit_type,unit,value,processing_source
2024-11-24T18:30:00.000Z,-122.5301432,37.4427048,0,NULL,,,,,bristlemouth_message
2024-11-24T19:00:00.000Z,-122.530136,37.4427067,0,NULL,,,,,bristlemouth_message
2024-11-24T19:30:00.000Z,-122.530127,37.4427045,0,NULL,,,,,bristlemouth_message
2024-11-24T20:00:00.000Z,-122.5300447,37.4426735,0,NULL,,,,,bristlemouth_message
2024-11-24T20:20:00.000Z,-122.53,37.4426667,0,NULL,,,,,bristlemouth_message
2024-11-24T20:30:00.000Z,-122.5300093,37.4426668,0,NULL,,,,,bristlemouth_message
2024-11-24T21:00:00.000Z,-122.529968,37.4426498,0,NULL,,,,,bristlemouth_message
2024-11-24T21:30:00.000Z,-122.5299932,37.442669,0,NULL,,,,,bristlemouth_message
2024-11-24T22:00:00.000Z,-122.5300712,37.442693,0,NULL,,,,,bristlemouth_message
2024-11-24T22:20:00.000Z,-122.5301,37.4426833,0,NULL,,,,,bristlemouth_message
2024-11-24T22:30:00.000Z,-122.5302135,37.4427317,0,NULL,,,,,bristlemouth_message
2024-11-24T23:00:00.000Z,-122.5303283,37.4427578,0,NULL,,,,,bristlemouth_message
2024-11-24T23:30:00.000Z,-122.5304173,37.4427745,0,NULL,,,,,bristlemouth_message
